Time;Block;Trial;Event;Value
57848;6;15;blink;1154
59918;6;15;percept;Up
60102;6;16;trial start;16
61293;6;16;percept;Up
64111;6;17;trial start;17
64535;6;17;percept;Down
64819;6;17;sound;1500
65397;6;17;blink;1654
67477;6;17;percept;Up
68111;6;18;trial start;18
68828;6;18;sound;1500
69136;6;18;percept;Down
69864;6;18;blink;1011
71619;6;18;percept;Up
72120;6;19;trial start;19
72561;6;19;percept;Down
76120;6;20;trial start;20
76486;6;20;percept;Up
77337;6;20;sound;1000
77859;6;20;blink;1133
79320;6;20;percept;Up
80129;6;21;trial start;21
80545;6;21;percept;Down
80837;6;21;sound;1500
81384;6;21;blink;1245
83362;6;21;percept;Down
84129;6;22;trial start;22
84520;6;22;percept;Up
88138;6;23;trial start;23
88488;6;23;percept;Down
89346;6;23;sound;1000
89838;6;23;percept;Up
90266;6;23;blink;813
92138;6;24;trial start;24
92313;6;24;percept;Up
92738;6;24;percept;Down
93355;6;24;sound;1000
93940;6;24;blink;1043
95296;6;24;percept;Down
95888;6;24;percept;Up
96037;6;25;trial start;25
22;7;1;trial start;1
606;7;1;percept;Up
4032;7;2;trial start;2
4707;7;2;percept;Down
4749;7;2;sound;1500
5457;7;2;percept;Up
5833;7;2;blink;1262
8041;7;3;trial start;3
8382;7;3;percept;Down
9249;7;3;sound;1000
9841;7;3;blink;1212
11657;7;3;percept;Down
12041;7;4;trial start;4
12532;7;4;percept;Up
16050;7;5;trial start;5
16383;7;5;percept;Down
16758;7;5;sound;1500
17255;7;5;blink;1793
19241;7;5;percept;Down
19683;7;5;percept;Up
20050;7;6;trial start;6
20566;7;6;percept;Down
21267;7;6;sound;1000
21879;7;6;blink;1338
23700;7;6;percept;Down
24059;7;7;trial start;7
24567;7;7;percept;Up
28059;7;8;trial start;8
28492;7;8;percept;Down
28776;7;8;sound;1500
29336;7;8;blink;1659
31317;7;8;percept;Down
32068;7;9;trial start;9
32567;7;9;percept;Up
33277;7;9;sound;1000
33862;7;9;blink;1156
35484;7;9;percept;Up
36068;7;10;trial start;10
36792;7;10;percept;Down
37459;7;10;percept;Up
38062;7;10;blink;251
40077;7;11;trial start;11
40501;7;11;percept;Down
41285;7;11;sound;1000
41908;7;11;blink;1198
43785;7;11;percept;Up
44069;7;12;trial start;12
44643;7;12;percept;Down
44786;7;12;sound;1500
45364;7;12;blink;1699
47835;7;12;percept;Up
48078;7;13;trial start;13
49169;7;13;percept;Down
50519;7;13;percept;Up
52079;7;14;trial start;14
52603;7;14;percept;Down
52794;7;14;sound;1500
53490;7;14;blink;1496
55561;7;14;percept;Up
56087;7;15;trial start;15
56569;7;15;percept;Down
57295;7;15;sound;1000
58034;7;15;blink;1125
59570;7;15;percept;Up
60087;7;16;trial start;16
60645;7;16;percept;Down
64088;7;17;trial start;17
64796;7;17;sound;1500
65312;7;17;percept;Down
65563;7;17;blink;1498
67437;7;17;percept;Up
68088;7;18;trial start;18
68654;7;18;percept;Down
68805;7;18;sound;1500
69340;7;18;blink;1447
71962;7;18;percept;Up
72097;7;19;trial start;19
72813;7;19;percept;Down
76097;7;20;trial start;20
76971;7;20;percept;Up
77314;7;20;sound;1000
77888;7;20;blink;1342
80106;7;21;trial start;21
80655;7;21;percept;Down
80814;7;21;sound;1500
81789;7;21;blink;770
83213;7;21;percept;Up
84106;7;22;trial start;22
84505;7;22;percept;Down
88115;7;23;trial start;23
89148;7;23;percept;Down
89323;7;23;sound;1000
89893;7;23;blink;1200
91398;7;23;percept;Up
92115;7;24;trial start;24
92507;7;24;percept;Down
93340;7;24;sound;1000
93706;7;24;percept;Up
94088;7;24;blink;1268
95706;7;24;percept;Up
96038;7;25;trial start;25
21;8;1;trial start;1
530;8;1;percept;Up
4032;8;2;trial start;2
4597;8;2;percept;Down
4748;8;2;sound;1500
5302;8;2;blink;1640
7297;8;2;percept;Up
8040;8;3;trial start;3
8431;8;3;percept;Down
9248;8;3;sound;1000
9815;8;3;blink;1192
11447;8;3;percept;Up
12040;8;4;trial start;4
12606;8;4;percept;Down
16048;8;5;trial start;5
16756;8;5;percept;Down
16765;8;5;sound;1500
17434;8;5;blink;1538
19398;8;5;percept;Up
20049;8;6;trial start;6
20441;8;6;percept;Down
21266;8;6;sound;1000
21877;8;6;blink;1165
23507;8;6;percept;Up
24058;8;7;trial start;7
24432;8;7;percept;Down
28062;8;8;trial start;8
28791;8;8;sound;1500
29066;8;8;percept;Down
29594;8;8;blink;1504
31399;8;8;percept;Up
32084;8;9;trial start;9
32475;8;9;percept;Down
33292;8;9;sound;1000
33900;8;9;blink;1452
35683;8;9;percept;Up
36084;8;10;trial start;10
36575;8;10;percept;Down
40092;8;11;trial start;11
40275;8;11;percept;Up
40800;8;11;percept;Down
41301;8;11;sound;1000
41933;8;11;percept;Up
41837;8;11;blink;232
42217;8;11;blink;880
44093;8;12;trial start;12
44550;8;12;percept;Down
44809;8;12;sound;1500
45456;8;12;blink;1649
47409;8;12;percept;Up
48102;8;13;trial start;13
48659;8;13;percept;Down
52102;8;14;trial start;14
52643;8;14;percept;Up
52819;8;14;sound;1500
53504;8;14;blink;1578
55593;8;14;percept;Up
56111;8;15;trial start;15
56535;8;15;percept;Down
57319;8;15;sound;1000
57949;8;15;blink;1231
59560;8;15;percept;Up
60111;8;16;trial start;16
60510;8;16;percept;Down
63911;8;16;percept;Up
64119;8;17;trial start;17
64577;8;17;percept;Down
64828;8;17;sound;1500
65317;8;17;blink;1729
67603;8;17;percept;Down
