Time;Block;Trial;Event;Value
84519;8;22;percept;Down
86037;8;22;blink;159
88144;8;23;trial start;23
88752;8;23;percept;Up
89353;8;23;sound;1000
89068;8;23;blink;309
89875;8;23;blink;1126
91678;8;23;percept;Down
92145;8;24;trial start;24
92844;8;24;percept;Up
93362;8;24;sound;1000
94052;8;24;blink;976
95661;8;24;percept;Up
96035;8;25;trial start;25
