Time;Block;Trial;Event;Value
52454;5;14;percept;Down
52804;5;14;sound;1500
53454;5;14;blink;1400
55304;5;14;percept;Up
56096;5;15;trial start;15
56896;5;15;percept;Up
57304;5;15;sound;1000
57953;5;15;blink;875
60096;5;16;trial start;16
61379;5;16;percept;Down
62498;5;16;blink;81
63211;5;16;blink;143
64105;5;17;trial start;17
64438;5;17;percept;Up
64814;5;17;sound;1500
65538;5;17;blink;1404
67446;5;17;percept;Up
68105;5;18;trial start;18
68463;5;18;percept;Down
68822;5;18;sound;1500
69422;5;18;blink;1407
71272;5;18;percept;Up
72114;5;19;trial start;19
72647;5;19;percept;Up
73406;5;19;blink;40
74535;5;19;blink;62
76114;5;20;trial start;20
76505;5;20;percept;Down
76831;5;20;sound;1500
77493;5;20;blink;1508
79407;5;20;percept;Up
80123;5;21;trial start;21
80614;5;21;percept;Down
81332;5;21;sound;1000
82085;5;21;blink;900
83414;5;21;percept;Up
84123;5;22;trial start;22
84864;5;22;percept;Down
86616;5;22;blink;44
88132;5;23;trial start;23
88490;5;23;percept;Up
89341;5;23;sound;1000
90078;5;23;blink;833
92132;5;24;trial start;24
92849;5;24;sound;1500
93016;5;24;percept;Down
93129;5;24;blink;25
93697;5;24;blink;1278
95340;5;24;percept;Up
96039;5;25;trial start;25
22;6;1;trial start;1
448;6;1;percept;Up
4033;6;2;trial start;2
4391;6;2;percept;Down
5250;6;2;sound;1000
5993;6;2;blink;957
7333;6;2;percept;Up
8041;6;3;trial start;3
8616;6;3;percept;Up
9250;6;3;sound;1000
9868;6;3;blink;975
11367;6;3;percept;Up
12042;6;4;trial start;4
12517;6;4;percept;Down
13453;6;4;blink;48
14244;6;4;blink;30
16051;6;5;trial start;5
16376;6;5;percept;Up
17259;6;5;sound;1000
17912;6;5;blink;867
19284;6;5;percept;Up
19634;6;5;percept;Down
20051;6;6;trial start;6
20650;6;6;percept;Down
21268;6;6;sound;1000
22021;6;6;blink;859
23284;6;6;percept;Up
24060;6;7;trial start;7
24642;6;7;percept;Down
25092;6;7;percept;Up
28060;6;8;trial start;8
28526;6;8;percept;Down
28777;6;8;sound;1500
29342;6;8;blink;1532
31218;6;8;percept;Up
32068;6;9;trial start;9
32602;6;9;percept;Up
32777;6;9;sound;1500
33499;6;9;blink;1382
35286;6;9;percept;Up
36069;6;10;trial start;10
36452;6;10;percept;Down
40078;6;11;trial start;11
40461;6;11;percept;Up
40786;6;11;sound;1500
41493;6;11;blink;1432
43444;6;11;percept;Up
44078;6;12;trial start;12
44503;6;12;percept;Down
45295;6;12;sound;1000
46148;6;12;blink;1003
47478;6;12;percept;Up
48087;6;13;trial start;13
48911;6;13;percept;Up
50878;6;13;blink;80
52087;6;14;trial start;14
52470;6;14;percept;Down
52804;6;14;sound;1500
53481;6;14;blink;1332
55437;6;14;percept;Up
56096;6;15;trial start;15
56953;6;15;percept;Up
57304;6;15;sound;1000
58024;6;15;blink;960
59654;6;15;percept;Up
60096;6;16;trial start;16
60646;6;16;percept;Down
64105;6;17;trial start;17
64471;6;17;percept;Up
64814;6;17;sound;1500
65362;6;17;blink;1560
67455;6;17;percept;Up
68105;6;18;trial start;18
68572;6;18;percept;Down
68822;6;18;sound;1500
69451;6;18;blink;1532
71372;6;18;percept;Up
72114;6;19;trial start;19
72747;6;19;percept;Up
75269;6;19;blink;59
76114;6;20;trial start;20
76489;6;20;percept;Down
76831;6;20;sound;1500
77562;6;20;blink;1451
79514;6;20;percept;Up
80123;6;21;trial start;21
80897;6;21;percept;Up
81332;6;21;sound;1000
82020;6;21;blink;931
83473;6;21;percept;Up
84123;6;22;trial start;22
84456;6;22;percept;Down
86113;6;22;blink;35
86497;6;22;blink;120
88132;6;23;trial start;23
88615;6;23;percept;Up
89341;6;23;sound;1000
90500;6;23;blink;560
91498;6;23;percept;Up
92132;6;24;trial start;24
92615;6;24;percept;Down
92849;6;24;sound;1500
93517;6;24;blink;1437
95299;6;24;percept;Up
96039;6;25;trial start;25
24;7;1;trial start;1
547;7;1;percept;Up
4040;7;2;trial start;2
4406;7;2;percept;Down
5257;7;2;sound;1000
5935;7;2;blink;1058
7406;7;2;percept;Up
8048;7;3;trial start;3
8489;7;3;percept;Down
9098;7;3;percept;Up
9265;7;3;sound;1000
10100;7;3;blink;808
11357;7;3;percept;Up
12049;7;4;trial start;4
12374;7;4;percept;Down
16057;7;5;trial start;5
16416;7;5;percept;Up
17266;7;5;sound;1000
17913;7;5;blink;909
19657;7;5;percept;Up
20058;7;6;trial start;6
20466;7;6;percept;Down
21198;7;6;blink;0
21275;7;6;sound;1000
22042;7;6;blink;903
23333;7;6;percept;Up
24066;7;7;trial start;7
25216;7;7;percept;Down
26795;7;7;blink;0
28067;7;8;trial start;8
28617;7;8;percept;Down
28784;7;8;sound;1500
29485;7;8;blink;1250
31300;7;8;percept;Up
32075;7;9;trial start;9
32534;7;9;percept;Up
32784;7;9;sound;1500
34327;7;9;blink;701
35650;7;9;percept;Down
36068;7;10;trial start;10
36801;7;10;percept;Down
40076;7;11;trial start;11
40501;7;11;percept;Up
40785;7;11;sound;1500
41627;7;11;blink;1284
43709;7;11;percept;Up
